Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2007,84.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2008,84.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2009,84.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2010,84.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2013,84.48
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2014,84.48
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2011,90.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2012,90.00
508,"Final consumption of electricity, GWh",10508,Guinea-Bissau,GWh,2011,101.45
508,"Final consumption of electricity, GWh",10104,Central African Republic,GWh,2013,104.78
508,"Final consumption of electricity, GWh",10104,Central African Republic,GWh,2012,176.33
508,"Final consumption of electricity, GWh",10104,Central African Republic,GWh,2014,177.24
508,"Final consumption of electricity, GWh",10206,South Sudan,GWh,2013,184.35
508,"Final consumption of electricity, GWh",10206,South Sudan,GWh,2014,186.89
508,"Final consumption of electricity, GWh",10206,South Sudan,GWh,2012,192.81
508,"Final consumption of electricity, GWh",10105,Chad,GWh,2011,203.00
508,"Final consumption of electricity, GWh",10505,Gambia,GWh,2011,205.00
508,"Final consumption of electricity, GWh",10105,Chad,GWh,2012,227.67
508,"Final consumption of electricity, GWh",10102,Burundi,GWh,2011,232.88
508,"Final consumption of electricity, GWh",10105,Chad,GWh,2013,236.13
508,"Final consumption of electricity, GWh",10105,Chad,GWh,2014,236.13
508,"Final consumption of electricity, GWh",10505,Gambia,GWh,2012,238.43
508,"Final consumption of electricity, GWh",10505,Gambia,GWh,2013,239.76
508,"Final consumption of electricity, GWh",10505,Gambia,GWh,2014,239.76
508,"Final consumption of electricity, GWh",10102,Burundi,GWh,2013,270.96
508,"Final consumption of electricity, GWh",10102,Burundi,GWh,2014,270.96
508,"Final consumption of electricity, GWh",10102,Burundi,GWh,2012,273.96
508,"Final consumption of electricity, GWh",10503,Cape Verde,GWh,2011,287.00
508,"Final consumption of electricity, GWh",10503,Cape Verde,GWh,2013,294.61
508,"Final consumption of electricity, GWh",10503,Cape Verde,GWh,2014,294.61
508,"Final consumption of electricity, GWh",10503,Cape Verde,GWh,2012,297.40
508,"Final consumption of electricity, GWh",10515,Sierra Leone,GWh,2011,302.00
508,"Final consumption of electricity, GWh",10515,Sierra Leone,GWh,2012,313.31
508,"Final consumption of electricity, GWh",10515,Sierra Leone,GWh,2014,316.56
508,"Final consumption of electricity, GWh",10515,Sierra Leone,GWh,2013,316.79
508,"Final consumption of electricity, GWh",10205,Somalia,GWh,2011,323.36
508,"Final consumption of electricity, GWh",10201,Djibouti,GWh,2011,327.45
508,"Final consumption of electricity, GWh",10205,Somalia,GWh,2013,327.93
508,"Final consumption of electricity, GWh",10205,Somalia,GWh,2014,327.93
508,"Final consumption of electricity, GWh",10202,Eritrea,GWh,2011,339.12
508,"Final consumption of electricity, GWh",10201,Djibouti,GWh,2013,341.45
508,"Final consumption of electricity, GWh",10201,Djibouti,GWh,2014,341.45
508,"Final consumption of electricity, GWh",10205,Somalia,GWh,2012,342.10
508,"Final consumption of electricity, GWh",10201,Djibouti,GWh,2012,347.51
508,"Final consumption of electricity, GWh",10511,Mauritania,GWh,2013,380.07
508,"Final consumption of electricity, GWh",10511,Mauritania,GWh,2014,380.07
508,"Final consumption of electricity, GWh",10511,Mauritania,GWh,2012,382.84
508,"Final consumption of electricity, GWh",10202,Eritrea,GWh,2013,382.97
508,"Final consumption of electricity, GWh",10202,Eritrea,GWh,2014,382.97
508,"Final consumption of electricity, GWh",10202,Eritrea,GWh,2012,386.75
508,"Final consumption of electricity, GWh",10409,Seychelles,GWh,2011,400.70
508,"Final consumption of electricity, GWh",10409,Seychelles,GWh,2012,405.05
508,"Final consumption of electricity, GWh",10409,Seychelles,GWh,2013,405.60
508,"Final consumption of electricity, GWh",10409,Seychelles,GWh,2014,405.60
508,"Final consumption of electricity, GWh",10108,Equatorial Guinea,GWh,2011,409.97
508,"Final consumption of electricity, GWh",10108,Equatorial Guinea,GWh,2012,409.97
508,"Final consumption of electricity, GWh",10110,Rwanda,GWh,2011,412.49
508,"Final consumption of electricity, GWh",10108,Equatorial Guinea,GWh,2014,420.20
508,"Final consumption of electricity, GWh",10108,Equatorial Guinea,GWh,2013,420.90
508,"Final consumption of electricity, GWh",10110,Rwanda,GWh,2012,435.79
508,"Final consumption of electricity, GWh",10110,Rwanda,GWh,2014,455.28
508,"Final consumption of electricity, GWh",10403,Lesotho,GWh,2012,495.36
508,"Final consumption of electricity, GWh",10511,Mauritania,GWh,2011,505.40
508,"Final consumption of electricity, GWh",10403,Lesotho,GWh,2013,513.31
508,"Final consumption of electricity, GWh",10403,Lesotho,GWh,2014,513.31
508,"Final consumption of electricity, GWh",10512,Niger,GWh,2013,746.68
508,"Final consumption of electricity, GWh",10110,Rwanda,GWh,2013,768.73
508,"Final consumption of electricity, GWh",10403,Lesotho,GWh,2011,812.93
508,"Final consumption of electricity, GWh",10512,Niger,GWh,2011,945.94
508,"Final consumption of electricity, GWh",10411,Swaziland,GWh,2012,955.10
508,"Final consumption of electricity, GWh",10507,Guinea,GWh,2011,973.29
508,"Final consumption of electricity, GWh",10516,Togo,GWh,2011,992.00
508,"Final consumption of electricity, GWh",10502,Burkina Faso,GWh,2012,993.47
508,"Final consumption of electricity, GWh",10502,Burkina Faso,GWh,2014,1009.31
508,"Final consumption of electricity, GWh",10512,Niger,GWh,2014,1030.41
508,"Final consumption of electricity, GWh",10512,Niger,GWh,2012,1031.69
508,"Final consumption of electricity, GWh",10502,Burkina Faso,GWh,2013,1051.61
508,"Final consumption of electricity, GWh",10411,Swaziland,GWh,2013,1063.70
508,"Final consumption of electricity, GWh",10501,Benin,GWh,2011,1086.00
508,"Final consumption of electricity, GWh",10507,Guinea,GWh,2013,1107.01
508,"Final consumption of electricity, GWh",10507,Guinea,GWh,2014,1107.01
508,"Final consumption of electricity, GWh",10502,Burkina Faso,GWh,2011,1107.45
508,"Final consumption of electricity, GWh",10411,Swaziland,GWh,2014,1141.97
508,"Final consumption of electricity, GWh",10507,Guinea,GWh,2012,1144.62
508,"Final consumption of electricity, GWh",10501,Benin,GWh,2012,1145.00
508,"Final consumption of electricity, GWh",10501,Benin,GWh,2013,1156.72
508,"Final consumption of electricity, GWh",10501,Benin,GWh,2014,1156.72
508,"Final consumption of electricity, GWh",10516,Togo,GWh,2012,1161.10
508,"Final consumption of electricity, GWh",10516,Togo,GWh,2013,1162.86
508,"Final consumption of electricity, GWh",10516,Togo,GWh,2014,1162.86
508,"Final consumption of electricity, GWh",10411,Swaziland,GWh,2011,1264.45
508,"Final consumption of electricity, GWh",10106,"Congo, Rep.",GWh,2012,1403.86
508,"Final consumption of electricity, GWh",10106,"Congo, Rep.",GWh,2013,1487.53
508,"Final consumption of electricity, GWh",10106,"Congo, Rep.",GWh,2014,1487.53
508,"Final consumption of electricity, GWh",10510,Mali,GWh,2012,1695.60
508,"Final consumption of electricity, GWh",10405,Malawi,GWh,2013,1719.99
508,"Final consumption of electricity, GWh",10405,Malawi,GWh,2014,1719.99
508,"Final consumption of electricity, GWh",10510,Mali,GWh,2011,1728.52
508,"Final consumption of electricity, GWh",10405,Malawi,GWh,2011,1745.24
508,"Final consumption of electricity, GWh",10405,Malawi,GWh,2012,1779.02
508,"Final consumption of electricity, GWh",10109,Gabon,GWh,2011,1844.62
508,"Final consumption of electricity, GWh",10109,Gabon,GWh,2013,1965.69
508,"Final consumption of electricity, GWh",10109,Gabon,GWh,2014,1965.69
508,"Final consumption of electricity, GWh",10109,Gabon,GWh,2012,2017.22
508,"Final consumption of electricity, GWh",10209,Uganda,GWh,2012,2125.15
508,"Final consumption of electricity, GWh",10209,Uganda,GWh,2014,2147.39
508,"Final consumption of electricity, GWh",10209,Uganda,GWh,2013,2149.22
508,"Final consumption of electricity, GWh",10209,Uganda,GWh,2011,2176.41
508,"Final consumption of electricity, GWh",10510,Mali,GWh,2014,2245.25
508,"Final consumption of electricity, GWh",10406,Mauritius,GWh,2014,2454.49
508,"Final consumption of electricity, GWh",10406,Mauritius,GWh,2011,2506.25
508,"Final consumption of electricity, GWh",10406,Mauritius,GWh,2012,2536.61
508,"Final consumption of electricity, GWh",10510,Mali,GWh,2013,2610.75
508,"Final consumption of electricity, GWh",10406,Mauritius,GWh,2013,2659.75
508,"Final consumption of electricity, GWh",10514,Senegal,GWh,2013,3078.75
508,"Final consumption of electricity, GWh",10514,Senegal,GWh,2014,3203.98
508,"Final consumption of electricity, GWh",10514,Senegal,GWh,2011,3221.75
508,"Final consumption of electricity, GWh",10514,Senegal,GWh,2012,3222.18
508,"Final consumption of electricity, GWh",10404,Madagascar,GWh,2011,3468.86
508,"Final consumption of electricity, GWh",10408,Namibia,GWh,2013,3525.18
508,"Final consumption of electricity, GWh",10404,Madagascar,GWh,2012,3696.48
508,"Final consumption of electricity, GWh",10408,Namibia,GWh,2014,3725.76
508,"Final consumption of electricity, GWh",10404,Madagascar,GWh,2014,3763.71
508,"Final consumption of electricity, GWh",10404,Madagascar,GWh,2013,3768.33
508,"Final consumption of electricity, GWh",10408,Namibia,GWh,2011,3828.28
508,"Final consumption of electricity, GWh",10401,Botswana,GWh,2011,3878.52
508,"Final consumption of electricity, GWh",10408,Namibia,GWh,2012,3882.31
508,"Final consumption of electricity, GWh",10504,Cote d'Ivoire,GWh,2013,5045.30
508,"Final consumption of electricity, GWh",10504,Cote d'Ivoire,GWh,2014,5562.40
508,"Final consumption of electricity, GWh",10504,Cote d'Ivoire,GWh,2011,5593.00
508,"Final consumption of electricity, GWh",10401,Botswana,GWh,2012,5628.10
508,"Final consumption of electricity, GWh",10101,Angola,GWh,2011,5653.83
508,"Final consumption of electricity, GWh",10401,Botswana,GWh,2013,5807.72
508,"Final consumption of electricity, GWh",10401,Botswana,GWh,2014,5807.72
508,"Final consumption of electricity, GWh",10103,Cameroon,GWh,2011,5874.00
508,"Final consumption of electricity, GWh",10208,Tanzania,GWh,2012,5932.21
508,"Final consumption of electricity, GWh",10101,Angola,GWh,2012,6000.50
508,"Final consumption of electricity, GWh",10103,Cameroon,GWh,2013,6119.17
508,"Final consumption of electricity, GWh",10103,Cameroon,GWh,2014,6119.17
508,"Final consumption of electricity, GWh",10208,Tanzania,GWh,2013,6136.03
508,"Final consumption of electricity, GWh",10208,Tanzania,GWh,2014,6136.03
508,"Final consumption of electricity, GWh",10103,Cameroon,GWh,2012,6166.75
508,"Final consumption of electricity, GWh",10101,Angola,GWh,2013,6235.99
508,"Final consumption of electricity, GWh",10101,Angola,GWh,2014,6235.99
508,"Final consumption of electricity, GWh",10208,Tanzania,GWh,2011,6348.97
508,"Final consumption of electricity, GWh",10203,Ethiopia,GWh,2011,6975.88
508,"Final consumption of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2011,7145.83
508,"Final consumption of electricity, GWh",10203,Ethiopia,GWh,2012,7167.04
508,"Final consumption of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2012,7274.34
508,"Final consumption of electricity, GWh",10203,Ethiopia,GWh,2013,7633.38
508,"Final consumption of electricity, GWh",10203,Ethiopia,GWh,2014,7633.38
508,"Final consumption of electricity, GWh",10204,Kenya,GWh,2011,7870.00
508,"Final consumption of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2013,7875.67
508,"Final consumption of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2014,7898.89
508,"Final consumption of electricity, GWh",10504,Cote d'Ivoire,GWh,2012,8386.36
508,"Final consumption of electricity, GWh",10204,Kenya,GWh,2012,8550.65
508,"Final consumption of electricity, GWh",10413,Zimbabwe,GWh,2013,8567.43
508,"Final consumption of electricity, GWh",10413,Zimbabwe,GWh,2014,8567.43
508,"Final consumption of electricity, GWh",10204,Kenya,GWh,2013,8579.16
508,"Final consumption of electricity, GWh",10204,Kenya,GWh,2014,8579.16
508,"Final consumption of electricity, GWh",102,East Africa,GWh,2000,8799.00
508,"Final consumption of electricity, GWh",10413,Zimbabwe,GWh,2012,9348.33
508,"Final consumption of electricity, GWh",10506,Ghana,GWh,2013,9355.00
508,"Final consumption of electricity, GWh",10413,Zimbabwe,GWh,2011,9401.33
508,"Final consumption of electricity, GWh",101,Central Africa,GWh,2001,9732.88
508,"Final consumption of electricity, GWh",10506,Ghana,GWh,2014,9800.38
508,"Final consumption of electricity, GWh",102,East Africa,GWh,2001,9868.00
508,"Final consumption of electricity, GWh",101,Central Africa,GWh,2003,10059.86
508,"Final consumption of electricity, GWh",101,Central Africa,GWh,2002,10429.04
508,"Final consumption of electricity, GWh",10506,Ghana,GWh,2011,10590.00
508,"Final consumption of electricity, GWh",102,East Africa,GWh,2002,10622.00
508,"Final consumption of electricity, GWh",101,Central Africa,GWh,2000,10808.00
508,"Final consumption of electricity, GWh",10412,Zambia,GWh,2013,10993.07
508,"Final consumption of electricity, GWh",10412,Zambia,GWh,2014,10993.07
508,"Final consumption of electricity, GWh",10407,Mozambique,GWh,2013,11226.64
508,"Final consumption of electricity, GWh",102,East Africa,GWh,2003,11269.00
508,"Final consumption of electricity, GWh",10412,Zambia,GWh,2012,11323.45
508,"Final consumption of electricity, GWh",10412,Zambia,GWh,2011,11343.18
